"Code","Symbol","Industry","Board"
"5410.T","Godo Steel, Ltd.","Unknown","Tokyo"
"1328.T","Gold-Price-Linked ETF","Unknown","Tokyo"
"3319.T","Golf Digest Online Inc.","Unknown","Tokyo"
"7535.T","Goodman Co Ltd","Unknown","Tokyo"
"8992.T","Goodman Japan Ltd","Unknown","Tokyo"
"3261.T","Grandes Inc","Unknown","Tokyo"
"8999.T","Grandy House Corp","Unknown","Tokyo"
"3632.T","Gree,Inc.","Unknown","Tokyo"
"3150.T","Gremz Inc","Unknown","Tokyo"
"7599.T","Gulliver International Co Ltd","Unknown","Tokyo"
"3903.T","Gumi Inc","Unknown","Tokyo"
"4229.T","Gun Ei Chemical Industry Co Ltd","Unknown","Tokyo"
"3765.T","GungHo Online Entertainment Inc","Unknown","Tokyo"
"8334.T","Gunma Bank Ltd","Unknown","Tokyo"
"6047.T","Gunosy Inc","Unknown","Tokyo"
"2440.T","Gurunavi Inc","Unknown","Tokyo"
"5989.T","H-ONE CO., LTD.","Unknown","Tokyo"
"9603.T","H.I.S. CO., LTD.","Unknown","Tokyo"
"8242.T","H2O RETAILING CORPORATION","Unknown","Tokyo"
"4925.T","HABA LABORATORIES, INC.","Unknown","Tokyo"
"9950.T","HACHI-BAN CO., LTD.","Unknown","Tokyo"
"7856.T","HAGIHARA INDUSTRIES INC.","Unknown","Tokyo"
"7467.T","HAGIWARA ELECTRIC CO., LTD.","Unknown","Tokyo"
"2831.T","HAGOROMO FOODS CORPORATION","Unknown","Tokyo"
"3268.T","HAJIME CONSTRUCTION CO., LTD","Unknown","Tokyo"
"2433.T","HAKUHODO DY HOLDINGS INCORPORATED","Unknown","Tokyo"
"2742.T","HALOWS CO., LTD.","Unknown","Tokyo"
"6131.T","HAMAI CO., LTD.","Unknown","Tokyo"
"6497.T","HAMAI INDUSTRIES LTD.","Unknown","Tokyo"
"9037.T","HAMAKYOREX CO., LTD.","Unknown","Tokyo"
"7636.T","HANDSMAN CO., LTD.","Unknown","Tokyo"
"8977.T","HANKYU REIT, INC.","Unknown","Tokyo"
"8078.T","HANWA CO., LTD.","Unknown","Tokyo"
"7552.T","HAPPINET CORPORATION","Unknown","Tokyo"
"6904.T","HARADA INDUSTRY CO., LTD.","Unknown","Tokyo"
"2674.T","HARD OFF CORPORATION Co., Ltd.","Unknown","Tokyo"
"9780.T","HARIMA B.STEM CORPORATION","Unknown","Tokyo"
"8230.T","HASEGAWA CO., LTD.","Unknown","Tokyo"
"7570.T","HASHIMOTO SOGYO CO., LTD.","Unknown","Tokyo"
"7425.T","HATSUHO SHOUJI CO., LTD.","Unknown","Tokyo"
"3895.T","HAVIX CORPORATION","Unknown","Tokyo"
"9929.T","HEIWA PAPER CO., LTD.","Unknown","Tokyo"
"8276.T","HEIWADO CO., LTD.","Unknown","Tokyo"
"6433.T","HEPHAIST SEIKO CO., LTD.","Unknown","Tokyo"
"7279.T","HI-LEX CORPORATION","Unknown","Tokyo"
"9029.T","HIGASHI TWENTY ONE CO.,LTD.","Unknown","Tokyo"
"3948.T","HIKARI BUSINESS FORM CO., LTD.","Unknown","Tokyo"
"9435.T","HIKARI TSUSHIN, INC.","Unknown","Tokyo"
"8738.T","HIMAWARI HOLDINGS,INC.","Unknown","Tokyo"
"9892.T","HIMIKO Co., Ltd.","Unknown","Tokyo"
"7205.T","HINO MOTORS, LTD.","Unknown","Tokyo"
"6866.T","HIOKI E.E. CORPORATION","Unknown","Tokyo"
"2136.T","HIP Corporation","Unknown","Tokyo"
"5821.T","HIRAKAWA HEWTEC CORP.","Unknown","Tokyo"
"3059.T","HIRAKI CO., LTD.","Unknown","Tokyo"
"6245.T","HIRANO TECSEED Co., Ltd.","Unknown","Tokyo"
"9535.T","HIROSHIMA GAS CO., LTD.","Unknown","Tokyo"
"6247.T","HISAKA WORKS, LTD.","Unknown","Tokyo"
"3654.T","HITO-Communications Inc","Unknown","Tokyo"
"7219.T","HKS Co., Ltd.","Unknown","Tokyo"
"1382.T","HOB Co., Ltd.","Unknown","Tokyo"
"6469.T","HODEN SEIMIITSU KAKO KENKYUSHO CO., LTD.","Unknown","Tokyo"
"3593.T","HOGY MEDICAL CO., LTD.","Unknown","Tokyo"
"1352.T","HOHSUI CORPORATION","Unknown","Tokyo"
"9534.T","HOKKAIDO GAS CO., LTD.","Unknown","Tokyo"
"5902.T","HOKKAN HOLDINGS LIMITED","Unknown","Tokyo"
"4992.T","HOKKO CHEMICAL INDUSTRY CO., LTD.","Unknown","Tokyo"
"5446.T","HOKUETSU METAL Co., Ltd.","Unknown","Tokyo"
"1930.T","HOKURIKU ELECTRICAL CONST. CO., LTD.","Unknown","Tokyo"
"9537.T","HOKURIKU GAS CO., LTD.","Unknown","Tokyo"
"7897.T","HOKUSHIN CO., LTD.","Unknown","Tokyo"
"7748.T","HOLON CO., LTD.","Unknown","Tokyo"
"6826.T","HONDA TSUSHIN KOGYO CO., LTD.","Unknown","Tokyo"
"2792.T","HONEYS. CO., LTD.","Unknown","Tokyo"
"9679.T","HORAI Co., Ltd.","Unknown","Tokyo"
"9667.T","HORIPRO INC.","Unknown","Tokyo"
"7634.T","HOSHI IRYO-SANKI CO., LTD","Unknown","Tokyo"
"6465.T","HOSHIZAKI ELECTRIC CO.,LTD.","Unknown","Tokyo"
"1906.T","HOSODA CORPORATION","Unknown","Tokyo"
"6277.T","HOSOKAWA MICRON CORP.","Unknown","Tokyo"
"4274.T","HOSOYA PYRO-ENGINEERING CO.,LTD.","Unknown","Tokyo"
"9720.T","HOTEL NEWGRAND CO., LTD.","Unknown","Tokyo"
"7506.T","HOUSE OF ROSE Co., Ltd.","Unknown","Tokyo"
"7741.T","HOYA CORPORATION","Unknown","Tokyo"
"3030.T","HUB CO., LTD.","Unknown","Tokyo"
"7561.T","HURXLEY CORPORATION","Unknown","Tokyo"
"2743.T","HYBRID SERVICE CO., LTD.","Unknown","Tokyo"
"9362.T","HYOKI KAIUN KAISHA, LTD.","Unknown","Tokyo"
"1427.T","Habita Craft Co Ltd","Unknown","Tokyo"
"3610.T","Hakata Takumi Kougei Inc","Unknown","Tokyo"
"7637.T","Hakudo Co., Ltd.","Unknown","Tokyo"
"9736.T","Hakuseisha Co Ltd","Unknown","Tokyo"
"2173.T","Hakuten CO., LTD.","Unknown","Tokyo"
"7433.T","Hakuto Co., Ltd.","Unknown","Tokyo"
"9731.T","Hakuyosha Company, Ltd.","Unknown","Tokyo"
"6965.T","Hamamatsu Photonics KK","Unknown","Tokyo"
"3134.T","Hamee Corp","Unknown","Tokyo"
"9870.T","Hanaten Co Ltd","Unknown","Tokyo"
"5289.T","Haneda Zenith Holdings Co Ltd","Unknown","Tokyo"
"9042.T","Hankyu Hanshin Holdings, Inc.","Unknown","Tokyo"
"6018.T","Hanshin Diesel Works Ltd","Unknown","Tokyo"
"3174.T","Happiness and D Co Ltd","Unknown","Tokyo"
"8894.T","Harakosan Co Ltd","Unknown","Tokyo"
"4410.T","Harima Chemicals Group Inc","Unknown","Tokyo"
"7444.T","Harima-Kyowa Co., LTD.","Unknown","Tokyo"
"6324.T","Harmonic Drive Systems Inc.","Unknown","Tokyo"
"7416.T","Haruyama Trading Co., Ltd.","Unknown","Tokyo"
"1808.T","Haseko Corporation","Unknown","Tokyo"
"2286.T","Hayashikane Sangyo Co., Ltd.","Unknown","Tokyo"
"1719.T","Hazama Ando Corp","Unknown","Tokyo"
"4593.T","Healios KK","Unknown","Tokyo"
"3455.T","Healthcare & Medical Investment Corp","Unknown","Tokyo"
"3676.T","Hearts United Group Co Ltd","Unknown","Tokyo"
"2344.T","Heian Ceremony Service Co Ltd","Unknown","Tokyo"
"6412.T","Heiwa Corporation","Unknown","Tokyo"
"8803.T","Heiwa Real Estate Co Ltd","Unknown","Tokyo"
"8966.T","Heiwa Real Estate Reit Inc","Unknown","Tokyo"
"3039.T","Heki Co Ltd","Unknown","Tokyo"
"6927.T","Helios Techno Holding Co., Ltd.","Unknown","Tokyo"
"2469.T","Hibino Corporation","Unknown","Tokyo"
"1982.T","Hibiya Engineering, Ltd.","Unknown","Tokyo"
"7611.T","Hiday Hidaka Corp.","Unknown","Tokyo"
"8536.T","Higashi-Nippon Bank Ltd","Unknown","Tokyo"
"9544.T","Higashinihon Gas Corp","Unknown","Tokyo"
"8394.T","Higo Bank Ltd","Unknown","Tokyo"
"2477.T","Hikaku.com Corporation","Unknown","Tokyo"
"8191.T","Hikari Furniture Co Ltd","Unknown","Tokyo"
"4299.T","Himacs Ltd","Unknown","Tokyo"
"7514.T","Himaraya Co., Ltd.","Unknown","Tokyo"
"7863.T","Hiraga Co Ltd","Unknown","Tokyo"
"2764.T","Hiramatsu Inc","Unknown","Tokyo"
"6258.T","Hirata Corp","Unknown","Tokyo"
"7781.T","Hirayama Corp","Unknown","Tokyo"
"6806.T","Hirose Electric Co Ltd","Unknown","Tokyo"
"9033.T","Hiroshima Electric Railway Co., Ltd.","Unknown","Tokyo"
"4530.T","Hisamitsu Pharmaceutical Co Inc","Unknown","Tokyo"
"5812.T","Hitachi Cable, Ltd.","Unknown","Tokyo"
"8586.T","Hitachi Capital Corporation","Unknown","Tokyo"
"4217.T","Hitachi Chemical Co Ltd","Unknown","Tokyo"
"6305.T","Hitachi Construction Machinery Co Ltd","Unknown","Tokyo"
"8036.T","Hitachi High-Technologies Corp","Unknown","Tokyo"
"6581.T","Hitachi Koki Co., Ltd.","Unknown","Tokyo"
"6756.T","Hitachi Kokusai Electric Inc","Unknown","Tokyo"
"6810.T","Hitachi Maxell Ltd","Unknown","Tokyo"
"6910.T","Hitachi Medical Corporation","Unknown","Tokyo"
"9922.T","Hitachi Metals Techno Ltd","Unknown","Tokyo"
"5486.T","Hitachi Metals, Ltd.","Unknown","Tokyo"
"4738.T","Hitachi Solutions Business Ltd","Unknown","Tokyo"
"9086.T","Hitachi Transport System Ltd","Unknown","Tokyo"
"7004.T","Hitachi Zosen Corp","Unknown","Tokyo"
"6163.T","Hitachi Zosen Fukui Corp","Unknown","Tokyo"
"6501.T","Hitachi, Ltd.","Unknown","Tokyo"
"6745.T","Hochiki Corp","Unknown","Tokyo"
"4112.T","Hodogaya Chemical Co., Ltd.","Unknown","Tokyo"
"2573.T","Hokkaido Coca Cola Bottling Co Ltd","Unknown","Tokyo"
"9509.T","Hokkaido Electric Power Co., Inc.","Unknown","Tokyo"
"8325.T","Hokuetsu Bank Ltd","Unknown","Tokyo"
"6364.T","Hokuetsu Industries Co Ltd","Unknown","Tokyo"
"3865.T","Hokuetsu Kishu Paper Co Ltd","Unknown","Tokyo"
"8377.T","Hokuhoku Financial Group Inc","Unknown","Tokyo"
"1989.T","Hokuriku Denwa Kouji Co Ltd","Unknown","Tokyo"
"6989.T","Hokuriku Electric Industry Co Ltd","Unknown","Tokyo"
"9505.T","Hokuriku Electric Power Company","Unknown","Tokyo"
"1384.T","Hokuryo Co Ltd","Unknown","Tokyo"
"1379.T","Hokuto Corp","Unknown","Tokyo"
"2747.T","Hokuyu Lucky Co., Ltd.","Unknown","Tokyo"
"7267.T","Honda Motor Co Ltd","Unknown","Tokyo"
"4115.T","Honshu Chemical Industry Co., Ltd.","Unknown","Tokyo"
"2483.T","Honyaku Center Inc","Unknown","Tokyo"
"3284.T","Hoosiers Holdings","Unknown","Tokyo"
"6856.T","Horiba Ltd","Unknown","Tokyo"
"3077.T","Horiifoodservice Co Ltd","Unknown","Tokyo"
"3287.T","Hoshino Resort REIT Toshi Hojin","Unknown","Tokyo"
"6804.T","Hosiden Corporation","Unknown","Tokyo"
"3196.T","HotLand Co Ltd","Unknown","Tokyo"
"3190.T","Hotman Co Ltd","Unknown","Tokyo"
"3680.T","Hotto Link Inc","Unknown","Tokyo"
"3457.T","House Do Co Ltd","Unknown","Tokyo"
"2810.T","House Shokuhin Group Honsha KK","Unknown","Tokyo"
"3275.T","Housecom Corp","Unknown","Tokyo"
"6203.T","Howa Machinery, Ltd.","Unknown","Tokyo"
"3003.T","Hulic Co Ltd","Unknown","Tokyo"
"3265.T","Hulic Co.,Ltd.","Unknown","Tokyo"
"3295.T","Hulic Reit Inc","Unknown","Tokyo"
"2415.T","Human Holdings Co., Ltd.","Unknown","Tokyo"
"6090.T","Human Metabolome Technologies Inc","Unknown","Tokyo"
"3224.T","Humanweb Inc","Unknown","Tokyo"
"9056.T","Hutech norin Co., Ltd.","Unknown","Tokyo"
"8386.T","Hyakujushi Bank Ltd","Unknown","Tokyo"
"3054.T","Hyper Inc","Unknown","Tokyo"
"2722.T","I K Co Ltd","Unknown","Tokyo"
"5605.T","I Metal Technology Co., Ltd.","Unknown","Tokyo"
"9600.T","I Net Corp","Unknown","Tokyo"
"1329.T","I Shares Nikkei 225 (ETF)","Unknown","Tokyo"
"9753.T","I X Knowledge Inc","Unknown","Tokyo"
"3854.T","I'LL INC","Unknown","Tokyo"
"2372.T","I'rom Group Co Ltd","Unknown","Tokyo"
"3845.T","I-Freek Mobile Inc","Unknown","Tokyo"
"6916.T","I-O DATA DEVICE, INC.","Unknown","Tokyo"
"7509.T","I.A GROUP CORPORATION","Unknown","Tokyo"
"4062.T","IBIDEN CO., LTD.","Unknown","Tokyo"
"6071.T","IBJ Inc","Unknown","Tokyo"
"8425.T","IBJ Leasing Company, Limited","Unknown","Tokyo"
"3184.T","ICDA Holdings Co Ltd","Unknown","Tokyo"
"7630.T","ICHIBANYA CO., LTD.","Unknown","Tokyo"
"1847.T","ICHIKEN Co., Ltd.","Unknown","Tokyo"
"7244.T","ICHIKOH INDUSTRIES, LTD.","Unknown","Tokyo"
"9619.T","ICHINEN HOLDINGS CO., LTD.","Unknown","Tokyo"
"6820.T","ICOM INCORPORATED","Unknown","Tokyo"
"9768.T","IDEA Consultants. Inc.","Unknown","Tokyo"
"6652.T","IDEC CORPORATION","Unknown","Tokyo"
"2478.T","IDERA Capital Management Ltd","Unknown","Tokyo"
"7833.T","IFIS JAPAN LTD.","Unknown","Tokyo"
"3791.T","IG Port Inc","Unknown","Tokyo"
"4989.T","IHARA CHEMICAL INDUSTRY CO., LTD.","Unknown","Tokyo"
"5999.T","IHARA SCIENCE CORPORATION","Unknown","Tokyo"
"7013.T","IHI Corp","Unknown","Tokyo"
"6321.T","IHI Transport Machinery Co Ltd","Unknown","Tokyo"
"6038.T","IID Inc","Unknown","Tokyo"
"9119.T","IINO KAIUN KAISHA, LTD.","Unknown","Tokyo"
"7315.T","IJT Technology Hldg Co Ltd","Unknown","Tokyo"
"2198.T","IKK Inc.","Unknown","Tokyo"
"7273.T","IKUYO CO., LTD.","Unknown","Tokyo"
"7266.T","IMASEN ELECTRIC INDUSTRIAL CO., LTD.","Unknown","Tokyo"
"7503.T","IMI Co., Ltd.","Unknown","Tokyo"
"7760.T","IMV CORPORATION","Unknown","Tokyo"
"9934.T","INABA DENKI SANGYO CO., LTD.","Unknown","Tokyo"
"3421.T","INABA SEISAKUSHO Co., Ltd.","Unknown","Tokyo"
"4348.T","INFOCOM CORPORATION","Unknown","Tokyo"
"4769.T","INFORMATION CREATIVE CO., LTD.","Unknown","Tokyo"
"4709.T","INFORMATION DEVELOPMENT CO., LTD.","Unknown","Tokyo"
"9880.T","INNOTECH CORPORATION","Unknown","Tokyo"
"8940.T","INTELLEX Co., Ltd","Unknown","Tokyo"
"4847.T","INTELLIGENT WAVE INC.","Unknown","Tokyo"
"7725.T","INTER ACTION Corporation","Unknown","Tokyo"
"1418.T","INTERLIFE HOLDINGS CO.,LTD.","Unknown","Tokyo"
"2657.T","INTERNIX INCORPORATED","Unknown","Tokyo"
"3747.T","INTERTRADE Co., Ltd.","Unknown","Tokyo"
"3237.T","INTRANCE CO, LTD.","Unknown","Tokyo"
"9113.T","INUI STEAMSHIP CO., LTD.","Unknown","Tokyo"
"8709.T","INVAST SECURITIES CO., LTD.","Unknown","Tokyo"
"4335.T","IPS CO. LTD.","Unknown","Tokyo"
"6035.T","IR Japan Holdings Ltd","Unknown","Tokyo"
"6908.T","IRISO ELECTRONICS CO., LTD.","Unknown","Tokyo"
"9702.T","ISB Corp","Unknown","Tokyo"
"4107.T","ISE CHEMICALS CORPORATION","Unknown","Tokyo"
"6310.T","ISEKI & CO., LTD.","Unknown","Tokyo"
"1361.T","ISHARES II PLC USD HIGH YIELD CO BD ETF JD","Unknown","Tokyo"
"1363.T","ISHARES II PLC USD TREASURY BD7-10YR ETF J","Unknown","Tokyo"
"1362.T","ISHARES III PLC EMG MARKET GOVT BD ETF JDR","Unknown","Tokyo"
"2901.T","ISHIGAKI FOODS CO., LTD.","Unknown","Tokyo"
"4028.T","ISHIHARA SANGYO KAISHA, LTD.","Unknown","Tokyo"
"6314.T","ISHII TOOL & ENGINEERING CORPORATION","Unknown","Tokyo"
"5276.T","ISHIKAWAJIMA CONSTR MATERIALl. CO., LTD.","Unknown","Tokyo"
"5204.T","ISHIZUKA GLASS CO., LTD.","Unknown","Tokyo"
"5358.T","ISOLITE INSULATING PRODUCTS CO., LTD.","Unknown","Tokyo"
"3626.T","IT Holdings Corporation","Unknown","Tokyo"
"9964.T","ITEC CORPORATION","Unknown","Tokyo"
"4743.T","ITFOR Inc.","Unknown","Tokyo"
"2593.T","ITO EN, LTD.","Unknown","Tokyo"
"2593P.T","ITO EN, LTD.","Unknown","Tokyo"
"2284.T","ITOHAM FOODS INC.","Unknown","Tokyo"
"7972.T","ITOKI CORPORATION","Unknown","Tokyo"
"3742.T","ITbook Co Ltd","Unknown","Tokyo"
"2148.T","ITmedia, Inc.","Unknown","Tokyo"
"8095.T","IWAKI & CO., LTD.","Unknown","Tokyo"
"6924.T","IWASAKI ELECTRIC CO., LTD","Unknown","Tokyo"
"6704.T","IWATSU ELECTRIC CO., LTD.","Unknown","Tokyo"
"8273.T","IZUMI CO., LTD.","Unknown","Tokyo"
"2337.T","Ichigo Group Holdings Co Ltd","Unknown","Tokyo"
"8975.T","Ichigo Real Estate Investment Corp","Unknown","Tokyo"
"3513.T","Ichikawa Co Ltd","Unknown","Tokyo"
"2904.T","Ichimasa Kamaboko Co Ltd","Unknown","Tokyo"
"3366.T","Ichirokudo Co Ltd","Unknown","Tokyo"
"4645.T","Ichishin Holdings Co Ltd","Unknown","Tokyo"
"8624.T","Ichiyoshi Securities Co Ltd","Unknown","Tokyo"
"3274.T","Id Home Co Ltd","Unknown","Tokyo"
"3140.T","Idea International Co Ltd","Unknown","Tokyo"
"5019.T","Idemitsu Kosan Co., Ltd.","Unknown","Tokyo"
"2924.T","Ifuji Sangyo Co., Ltd.","Unknown","Tokyo"
"3291.T","Iida Group Holdings Co Ltd","Unknown","Tokyo"
"8880.T","Iida Home Max Co.,ltd.","Unknown","Tokyo"
"6771.T","Ikegami Tsushinki Co Ltd","Unknown","Tokyo"
"2450.T","Ikyu Corporation","Unknown","Tokyo"
"3803.T","Image Information Inc.","Unknown","Tokyo"
"2667.T","ImageONE Co., Ltd.","Unknown","Tokyo"
"6879.T","Imagica Robot Holdings Inc","Unknown","Tokyo"
"4644.T","Imagineer Co., Ltd.","Unknown","Tokyo"
"7175.T","Imamura Securities Co Ltd","Unknown","Tokyo"
"4570.T","Immuno-Biological Laboratories Co., Ltd.","Unknown","Tokyo"
"9708.T","Imperial Hotel Ltd","Unknown","Tokyo"
"9479.T","Impress Holdings Inc","Unknown","Tokyo"
"3955.T","Imura Envelope Co Inc","Unknown","Tokyo"
"2209.T","Imuraya Group Co Ltd","Unknown","Tokyo"
"2176.T","Ina Research Inc","Unknown","Tokyo"
"8098.T","Inabata & Co., Ltd.","Unknown","Tokyo"
"8182.T","Inageya Co Ltd","Unknown","Tokyo"
"4835.T","Index Corp","Unknown","Tokyo"
"3249.T","Industrial & Infras. Fund Inv. Corp.","Unknown","Tokyo"
"9742.T","Ines Corp","Unknown","Tokyo"
"2492.T","Infomart Corporation","Unknown","Tokyo"
"3712.T","Information Planning CO., LTD.","Unknown","Tokyo"
"4812.T","Information Services Int'l -Dentsu, Ltd.","Unknown","Tokyo"
"3853.T","Infoteria Corporation","Unknown","Tokyo"
"1605.T","Inpex Corp","Unknown","Tokyo"
"6656.T","Inspec Inc","Unknown","Tokyo"
"2724.T","Inspire Inc","Unknown","Tokyo"
"4326.T","Intage Holdings Inc","Unknown","Tokyo"
"3734.T","Intea Holdings Inc","Unknown","Tokyo"
"3774.T","Internet Initiative Japan Inc.","Unknown","Tokyo"
"6032.T","Interworks Inc","Unknown","Tokyo"
"9308.T","Inui Global Logistics Co Ltd","Unknown","Tokyo"
"8963.T","Invincible Investment Corporation","Unknown","Tokyo"
"6051.T","Ir Japan Inc","Unknown","Tokyo"
"2132.T","Irep Co Ltd","Unknown","Tokyo"
"4624.T","Isamu Paint Co Ltd","Unknown","Tokyo"
"3099.T","Isetan Mitsukoshi Holdings Ltd.","Unknown","Tokyo"
"4462.T","Ishihara Chemical Co Ltd","Unknown","Tokyo"
"2894.T","Ishii Food Co., Ltd.","Unknown","Tokyo"
"6336.T","Ishii Hyoki Co Ltd","Unknown","Tokyo"
"6362.T","Ishii Iron Works Co.,Ltd.","Unknown","Tokyo"
"6208.T","Ishikawa Seisakusho, Ltd.","Unknown","Tokyo"
"7708.T","Ishiyama Gateway Holdings Inc","Unknown","Tokyo"
"3660.T","Istyle Inc","Unknown","Tokyo"
"7202.T","Isuzu Motors Ltd","Unknown","Tokyo"
"5287.T","Ito Yogyo Co Ltd","Unknown","Tokyo"
"8001.T","Itochu Corp","Unknown","Tokyo"
"8133.T","Itochu Enex Co Ltd","Unknown","Tokyo"
"4739.T","Itochu Techno-Solutions Corp","Unknown","Tokyo"
"2692.T","Itochu-Shokuhin Co Ltd","Unknown","Tokyo"
"4918.T","Ivy Cosmetics Corp","Unknown","Tokyo"
"5983.T","Iwabuchi Corp","Unknown","Tokyo"
"8707.T","IwaiCosmo Holdings, Inc","Unknown","Tokyo"
"8088.T","Iwatani Corp","Unknown","Tokyo"
"2221.T","Iwatsuka Confectionery Co Ltd","Unknown","Tokyo"
"8385.T","Iyo Bank Ltd","Unknown","Tokyo"
"6819.T","Izu Shaboten Resort Co Ltd","Unknown","Tokyo"
"8266.T","Izumiya Co Ltd","Unknown","Tokyo"
"8260.T","Izutsuya Co Ltd","Unknown","Tokyo"
"3779.T","J Escom Holdings Inc","Unknown","Tokyo"
"8508.T","J Trust Co Ltd","Unknown","Tokyo"
"2462.T","J-COM Holdings Co., Ltd.","Unknown","Tokyo"
"2721.T","J-Holdings Corp","Unknown","Tokyo"
"2613.T","J-Oil Mills Inc","Unknown","Tokyo"
"4308.T","J-Stream Inc","Unknown","Tokyo"
"3086.T","J.Front Retailing Co Ltd","Unknown","Tokyo"
"8584.T","JACCS CO., LTD.","Unknown","Tokyo"
"8595.T","JAFCO Co., Ltd.","Unknown","Tokyo"
"2729.T","JALUX Inc.","Unknown","Tokyo"
"4271.T","JAPAN CARLIT CO., LTD.","Unknown","Tokyo"
"6418.T","JAPAN CASH MACHINE CO., LTD.","Unknown","Tokyo"
"6855.T","JAPAN ELECTRONIC MATERIAL CORPORATION","Unknown","Tokyo"
"2599.T","JAPAN FOODS CO., LTD.","Unknown","Tokyo"
"1914.T","JAPAN FOUNDATION ENGINEERING CO., LTD.","Unknown","Tokyo"
"9060.T","JAPAN LOGISTIC SYSTEMS CORP.","Unknown","Tokyo"
"5288.T","JAPAN PILE CORPORATION","Unknown","Tokyo"
"8072.T","JAPAN PUBLICATIONS TRADING CO., LTD.","Unknown","Tokyo"
"8032.T","JAPAN PULP AND PAPER COMPANY LIMITED","Unknown","Tokyo"
"4973.T","JAPAN PURE CHEMICAL CO., LTD.","Unknown","Tokyo"
"4664.T","JAPAN RELIANCE SERVICE CORPORATION","Unknown","Tokyo"
"9758.T","JAPAN SYSTEMS CO., LTD.","Unknown","Tokyo"
"2488.T","JAPAN THIRD PARTY CO., LTD.","Unknown","Tokyo"
"7891.T","JAPAN U-PICA COMPANY, LTD.","Unknown","Tokyo"
"3514.T","JAPAN VILENE COMPANY, LTD.","Unknown","Tokyo"
"1551.T","JASDAQ-Top20 ETF","Unknown","Tokyo"
"9717.T","JASTEC CO., LTD.","Unknown","Tokyo"
"9889.T","JBCC Holdings Inc.","Unknown","Tokyo"
"3820.T","JBIS Holdings, Inc.","Unknown","Tokyo"
"2876.T","JC Comsa Corporation","Unknown","Tokyo"
"2190.T","JCL Bioassay Corporation","Unknown","Tokyo"
"4552.T","JCR Pharmaceuticals Co Ltd","Unknown","Tokyo"
"4975.T","JCU Corp","Unknown","Tokyo"
"7768.T","JECO CO., LTD.","Unknown","Tokyo"
"6951.T","JEOL Ltd","Unknown","Tokyo"
"9826.T","JEUGIA Corporation","Unknown","Tokyo"
"5907.T","JFE Container Co Ltd","Unknown","Tokyo"
"5411.T","JFE Holdings, Inc.","Unknown","Tokyo"
"3332.T","JFE Shoji Holdings Inc","Unknown","Tokyo"
"8110.T","JFE Shoji Trade Corp","Unknown","Tokyo"
"4832.T","JFE Systems, Inc.","Unknown","Tokyo"
"1963.T","JGC Corp","Unknown","Tokyo"
"3597.T","JICHODO Co., Ltd.","Unknown","Tokyo"
"4291.T","JIEC CO., LTD.","Unknown","Tokyo"
"3046.T","JIN Co., Ltd.","Unknown","Tokyo"
"9896.T","JK Holdings Co Ltd","Unknown","Tokyo"
"7702.T","JMS CO., LTD.","Unknown","Tokyo"
"4720.T","JOHNAN ACAD. PREPARATORY INSTITUTE, INC.","Unknown","Tokyo"
"2749.T","JP-HOLDINGS , INC.","Unknown","Tokyo"
"8634.T","JPMorgan Chase & Co.","Unknown","Tokyo"
"8718.T","JPN Holdings Co Ltd","Unknown","Tokyo"
"1358.T","JPX-Nikkei Leveraged Index","Unknown","Tokyo"
"7942.T","JSP Corporation","Unknown","Tokyo"
"4185.T","JSR Corp","Unknown","Tokyo"
"6074.T","JSS Corp","Unknown","Tokyo"
"2479.T","JTEC CORPORATION","Unknown","Tokyo"
"9835.T","JUNTENDO CO., LTD.","Unknown","Tokyo"
"4287.T","JUST PLANNING INC.","Unknown","Tokyo"
"4686.T","JUSTSYSTEMS CORPORATION","Unknown","Tokyo"
"3157.T","JUTEC Holdings Corp","Unknown","Tokyo"
"6632.T","JVC KENWOOD Corp","Unknown","Tokyo"
"5020.T","JX Holdings, Inc.","Unknown","Tokyo"
"2124.T","Jac Recruitment Co Ltd","Unknown","Tokyo"
"6625.T","Jalco Holdings Inc","Unknown","Tokyo"
"7408.T","Jamco Corp","Unknown","Tokyo"
"6445.T","Janome Sewing Machine Co Ltd","Unknown","Tokyo"
"9201.T","Japan Airlines Co Ltd","Unknown","Tokyo"
"9706.T","Japan Airport Terminal Co., Ltd.","Unknown","Tokyo"
"6039.T","Japan Animal Referral Medicl Cntr Co Ltd","Unknown","Tokyo"
"3751.T","Japan Asia Group Ltd","Unknown","Tokyo"
"8518.T","Japan Asia Investment Co Ltd","Unknown","Tokyo"
"8922.T","Japan Asset Marketing Co Ltd","Unknown","Tokyo"
"6807.T","Japan Aviation Electronics Industry Ltd","Unknown","Tokyo"
"2453.T","Japan Best Rescue System Co., Ltd.","Unknown","Tokyo"
"9424.T","Japan Communication Inc.","Unknown","Tokyo"
"8945.T","Japan Corporate Housing Service Co., Ltd","Unknown","Tokyo"
"7814.T","Japan Creative Platform Group Co Ltd","Unknown","Tokyo"
"6935.T","Japan Digital Laboratory Co., Ltd.","Unknown","Tokyo"
"6740.T","Japan Display Inc","Unknown","Tokyo"
"1606.T","Japan Drilling Co., Ltd.","Unknown","Tokyo"
"2419.T","Japan ERI Co Ltd","Unknown","Tokyo"
"8987.T","Japan Excellent, Inc.","Unknown","Tokyo"
"8697.T","Japan Exchange Group Inc","Unknown","Tokyo"
"2538.T","Japan Food&Liquor Alliance Inc","Unknown","Tokyo"
